-10.29015, 29.45136, 50.980
-10.57060, 29.25861, 50.980
-10.84058, 29.05145, 50.980
-11.09935, 28.83044, 50.980
-11.34619, 28.59619, 50.980
-11.58044, 28.34935, 50.980
-11.80145, 28.09058, 50.980
-12.00861, 27.82060, 50.980
-12.20136, 27.54015, 50.980
-12.37917, 27.25000, 50.980
-12.54154, 26.95094, 50.980
-12.68805, 26.64379, 50.980
-12.81827, 26.32939, 50.980
-12.93187, 26.00861, 50.980
-13.02852, 25.68232, 50.980
-13.10796, 25.35143, 50.980
-13.16997, 25.01682, 50.980
-13.21439, 24.67944, 50.980
-13.24109, 24.34018, 50.980
-13.25000, 24.00000, 50.980
-13.24109, 23.65982, 50.980
-13.21439, 23.32056, 50.980
-13.16997, 22.98318, 50.980
-13.10796, 22.64857, 50.980
-13.02852, 22.31768, 50.980
-12.93187, 21.99139, 50.980
-12.81827, 21.67061, 50.980
-12.68805, 21.35621, 50.980
-12.54154, 21.04906, 50.980
-12.37917, 20.75000, 50.980
-12.20136, 20.45985, 50.980
-12.00861, 20.17940, 50.980
-11.80145, 19.90942, 50.980
-11.58044, 19.65065, 50.980
-11.34619, 19.40381, 50.980
-11.09935, 19.16956, 50.980
-10.84058, 18.94855, 50.980
-10.57060, 18.74139, 50.980
-10.29015, 18.54864, 50.980
-10.00000, 18.37083, 50.980
-9.70094, 18.20846, 50.980
-9.39379, 18.06195, 50.980
-9.07939, 17.93173, 50.980
-8.75861, 17.81813, 50.980
-8.43232, 17.72148, 50.980
-8.10143, 17.64204, 50.980
-7.76682, 17.58003, 50.980
-7.42944, 17.53561, 50.980
-7.09018, 17.50891, 50.980
-6.75000, 17.50000, 55.176
-6.68750, 17.50000, 99.379
-6.62500, 17.50000, 99.379
-6.56250, 17.50000, 99.379
-6.50000, 17.50000, 99.379
-6.43750, 17.50000, 99.379
-6.37500, 17.50000, 99.379
-6.31250, 17.50000, 99.379
-6.25000, 17.50000, 99.379
-6.18750, 17.50000, 99.379
-6.12500, 17.50000, 99.379
-6.06250, 17.50000, 99.379
-6.00000, 17.50000, 99.379
-5.93750, 17.50000, 99.379
-5.87500, 17.50000, 99.379
-5.81250, 17.50000, 99.379
-5.75000, 17.50000, 99.379
-5.68750, 17.50000, 99.379
-5.62500, 17.50000, 99.379
-5.56250, 17.50000, 99.379
-5.50000, 17.50000, 99.379
-5.43750, 17.50000, 99.379
-5.37500, 17.50000, 99.379
-5.31250, 17.50000, 99.379
-5.25000, 17.50000, 99.379
-5.18750, 17.50000, 99.379
-5.12500, 17.50000, 99.379
-5.06250, 17.50000, 99.000
-5.00000, 17.50000, 96.000
-4.93750, 17.50000, 93.000
-4.87500, 17.50000, 90.000
-4.81250, 17.50000, 87.000
-4.75000, 17.50000, 84.000
-4.68750, 17.50000, 81.000
-4.62500, 17.50000, 78.000
-4.56250, 17.50000, 75.000
-4.50000, 17.50000, 72.000
-4.43750, 17.50000, 69.000
-4.37500, 17.50000, 66.000
-4.31250, 17.50000, 63.000
-4.25000, 17.50000, 60.000
-4.18750, 17.50000, 57.000
-4.12500, 17.50000, 54.000
-4.06250, 17.50000, 51.000
-4.00000, 17.50000, 48.000
-3.93750, 17.50000, 45.000
-3.87500, 17.50000, 42.000
-3.81250, 17.50000, 39.000
-3.75000, 17.50000, 36.000
-3.68750, 17.50000, 33.000
-3.62500, 17.50000, 30.000
-3.56250, 17.50000, 27.000
-3.50000, 17.50000, 24.000
-3.43750, 17.50000, 21.000
